"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num","group"
"11890",25,296.87,296.89,4,"The phone was boiled by a rat.","nonsense",2.52259626611,1,"8974_c_second","1","passive_ns",1,1,12,"H_control_second"
"11891",26,312.85,312.87,2,"A ring prepared for a potato.","nonsense",2.89939852078,1,"8974_c_second","1","active_ns",1,1,12,"H_control_second"
"11892",27,330.61,330.63,4,"Mud was dressed by air.","nonsense",5.35126141528,1,"8974_c_second","1","passive_ns",1,1,12,"H_control_second"
"11893",28,343.48,343.51,1,"The baby rolled in the crib.","sense",3.55704609418,1,"8974_c_second","1","active_s",1,1,12,"H_control_second"
"11894",29,360.32,360.34,4,"Dirt was borrowed by the chalk.","nonsense",5.71593333194,1,"8974_c_second","1","passive_ns",1,1,12,"H_control_second"
"11895",30,370.6,370.61,2,"A plate stained a kitten.",NA,NA,4,"8974_c_second","1","active_ns",1,0,12,"H_control_second"
"11896",31,381.02,381.04,4,"The hill was addressed by soap.","nonsense",3.27188852148,1,"8974_c_second","1","passive_ns",1,1,12,"H_control_second"
"11897",0,0,0.04,1,"A bird dropped the worm.","sense",3.38395141385,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11898",1,10.16,10.17,2,"The couch sang to the duck.","nonsense",3.01186047642,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11899",2,25.97,25.98,3,"The show was seen by a child.","sense",3.13770527558,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11900",3,40.97,40.99,3,"A rug was rolled by the actor.","sense",3.88404446276,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11901",4,53.69,53.7,2,"A hen carried the dancer.","nonsense",3.13764521853,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11902",5,64.57,64.59,3,"Pizza was cooked by the man.","sense",2.54441396374,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11903",6,75.24,75.25,4,"A chair was tasted by a frame.","nonsense",3.30774692435,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11904",7,86.91,86.93,1,"The uncle put sugar in the tea.","sense",2.98909767054,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11905",8,103.03,103.05,2,"A fence walked to the mother.","nonsense",5.74472396873,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11906",9,118.89,118.91,4,"Fire was licked by a banana.","nonsense",6.22546244913,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11907",10,128.92,128.94,1,"A fly entered the house.","sense",2.93887061934,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11908",11,141.14,141.16,3,"A cat was saved by a king.","sense",2.65917784274,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11909",12,151.22,151.25,3,"The shirt was stained by mud.","sense",6.0071333547,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11910",13,161.68,161.69,4,"Pasta was waved by a fish.","nonsense",3.11661339896,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11911",14,172.84,172.86,2,"A joke hugged the dragon.","nonsense",3.88673122536,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11912",15,183.02,183.04,3,"A phone was used by a doctor.","sense",5.64535128828,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11913",16,195.2,195.21,4,"A cup was cut by the pillow.","nonsense",4.2195835755,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11914",17,212.76,212.77,2,"The snake asked for the father.","nonsense",4.07152083011,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11915",18,223.41,223.43,1,"A mouse chewed on the cheese.","sense",2.75196163303,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11916",19,237.03,237.05,4,"Pie was raised by the letter.","nonsense",3.66949343067,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11917",19,237.03,237.05,4,"Pie was raised by the letter.","nonsense",6.85362596393,1,"8974_c_second","2","passive_ns",0,0,12,"H_control_second"
"11918",20,248.04,248.06,1,"The banker counted the money.","sense",2.27979669109,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11919",21,258.46,258.49,3,"The lamp was bought by the sister.","sense",2.87411964075,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11920",22,274.9,274.92,1,"The boy cleared off the table.","sense",2.71113588025,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11921",23,289.51,289.54,4,"Bread was scratched by a tray.","nonsense",4.36856732731,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11922",24,303.52,303.54,2,"The ear dressed a student.","nonsense",4.10887354712,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11923",25,319.75,319.76,1,"The queen planted a flower.","sense",3.24661635835,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11924",26,329.89,329.91,1,"A tiger scared the zebra.","sense",5.64798708141,1,"8974_c_second","2","active_s",1,1,12,"H_control_second"
"11925",27,343.4,343.42,4,"A rope was sold by the frog.","nonsense",4.28009658121,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11926",28,353.98,354,2,"The iron borrowed a teacher.","nonsense",4.84034545445,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11927",29,370.82,370.84,3,"Soup was served by a woman.","sense",2.96114783239,1,"8974_c_second","2","passive_s",1,1,12,"H_control_second"
"11928",30,382.44,382.46,4,"The girl was told by a fork.","nonsense",3.77367106993,1,"8974_c_second","2","passive_ns",1,1,12,"H_control_second"
"11929",31,392.48,392.5,2,"A basement won the family.","nonsense",4.5453495893,1,"8974_c_second","2","active_ns",1,1,12,"H_control_second"
"11930",0,0,0.03,2,"The house chewed on the phone.","nonsense",4.17341551139,1,"8960_c_third","1","active_ns",0,0,13,"H_control_third"
"11931",1,10.72,10.74,3,"The door was shut by wind.","sense",4.09065137003,1,"8960_c_third","1","passive_s",1,1,13,"H_control_third"
"11932",2,21.39,21.41,4,"A father was spotted by the egg.",NA,NA,4,"8960_c_third","1","passive_ns",1,0,13,"H_control_third"
"11933",3,38.56,38.59,1,"The clerk asked a question.","sense",3.18126204351,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11934",4,54.45,54.48,4,"The actor was kicked by cake.","nonsense",5.36976254155,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11935",5,64.83,64.84,1,"A king wished for a horse.","nonsense",4.93649164911,0,"8960_c_third","1","active_s",1,0,13,"H_control_third"
"11936",6,80.32,80.33,4,"The bird was told by the boat.","nonsense",5.4412877179,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11937",7,90.96,90.99,2,"A rope listened to the salt.","nonsense",3.77324237325,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11938",8,106.1,106.12,2,"The tiger played a letter.","nonsense",3.80325904303,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11939",9,116.71,116.72,1,"The mother shopped at the store.","sense",5.79202244869,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11940",10,131.58,131.6,1,"A sister hugged the dancer.","sense",5.94154118234,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11941",11,143.41,143.44,4,"Meat was watched by an ear.","nonsense",4.74359947956,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11942",12,154.13,154.15,4,"A worm was jumped by a dress.","nonsense",5.06515004186,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11943",13,164.48,164.5,3,"Money was won by a team.","sense",5.16632364347,1,"8960_c_third","1","passive_s",1,1,13,"H_control_third"
"11944",14,182.42,182.44,1,"The friend borrowed a book.","sense",4.67840637047,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11945",15,193.7,193.71,2,"The lamp wrote to the nurse.","nonsense",5.77803310803,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11946",16,206.11,206.13,4,"A clown was bought by the hen.","nonsense",4.50229540402,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11947",17,223.68,223.7,3,"The honey was made by a bee.","nonsense",3.01548484014,2,"8960_c_third","1","passive_s",1,0,13,"H_control_third"
"11948",17,223.68,223.7,3,"The honey was made by a bee.","sense",4.42512051908,2,"8960_c_third","1","passive_s",0,0,13,"H_control_third"
"11949",17,223.68,223.7,3,"The honey was made by a bee.","sense",4.92513177978,2,"8960_c_third","1","passive_s",0,0,13,"H_control_third"
"11950",18,234.74,234.76,3,"Water was splashed by a bear.","sense",5.65705016383,1,"8960_c_third","1","passive_s",1,1,13,"H_control_third"
"11951",19,250.08,250.11,2,"The seed raised a turtle.","nonsense",5.78355282472,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11952",20,260.45,260.47,3,"A barn was built by the uncle.","sense",5.2001345752,1,"8960_c_third","1","passive_s",1,1,13,"H_control_third"
"11953",21,270.85,270.87,1,"The cowboy cooked some pasta.","sense",6.79063441972,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11954",22,280.9,280.92,3,"A snake was caught by a girl.",NA,NA,4,"8960_c_third","1","passive_s",1,0,13,"H_control_third"
"11955",23,293.63,293.66,2,"The soap tasted the monkey.","nonsense",4.22837640122,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11956",24,304.11,304.13,4,"A box was walked by a duck.","nonsense",4.12760423355,1,"8960_c_third","1","passive_ns",1,1,13,"H_control_third"
"11957",25,314.89,314.9,1,"A brother opened the present.","sense",3.33052197871,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11958",26,325.02,325.04,3,"Bread was picked by a boy.","sense",7.05574795322,1,"8960_c_third","1","passive_s",1,1,13,"H_control_third"
"11959",27,339.56,339.57,2,"The zebra milked the show.","nonsense",5.94513156642,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11960",28,350.98,351,1,"The farmer owned a broom.","sense",3.46672701346,1,"8960_c_third","1","active_s",1,1,13,"H_control_third"
"11961",29,368.12,368.14,4,"A queen was lost by a pen.",NA,NA,4,"8960_c_third","1","passive_ns",1,0,13,"H_control_third"
"11962",30,380.08,380.09,3,"A hill was climbed by the bug.","nonsense",6.23812579343,0,"8960_c_third","1","passive_s",1,0,13,"H_control_third"
"11963",31,395.78,395.8,2,"A pizza dropped the cousin.","nonsense",6.97329990158,1,"8960_c_third","1","active_ns",1,1,13,"H_control_third"
"11964",0,0,0.03,1,"A woman bought a pizza.","sense",2.6950358505,1,"8960_c_third","2","active_s",1,1,13,"H_control_third"
"11965",1,10.16,10.17,2,"The pillow jumped at a bear.","nonsense",3.35177980242,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11966",2,25.97,25.98,3,"Tea was stirred by the aunt.","nonsense",4.5209403511,0,"8960_c_third","2","passive_s",1,0,13,"H_control_third"
"11967",3,40.97,40.99,3,"A gift was opened by a boy.","sense",3.80468500277,1,"8960_c_third","2","passive_s",1,1,13,"H_control_third"
"11968",4,53.69,53.71,2,"A game owned the doctor.","sense",4.0101389728,0,"8960_c_third","2","active_ns",1,0,13,"H_control_third"
"11969",5,64.57,64.59,3,"A pig was scared by a fox.","sense",3.90197741776,1,"8960_c_third","2","passive_s",1,1,13,"H_control_third"
"11970",6,75.24,75.26,4,"The dog was raised by a spoon.","nonsense",4.87377391762,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11971",7,86.91,86.93,1,"The cattle listened to the bell.","nonsense",6.63592786359,0,"8960_c_third","2","active_s",1,0,13,"H_control_third"
"11972",8,103.03,103.05,2,"A shirt chopped at the tray.","nonsense",7.66030114658,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11973",9,118.89,118.91,4,"A song was picked by a cat.","nonsense",5.45115801444,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11974",10,128.92,128.94,1,"The baby rolled in the crib.","sense",3.98601579579,1,"8960_c_third","2","active_s",1,1,13,"H_control_third"
"11975",11,141.14,141.16,3,"The grass was moved by wind.","sense",4.64874846252,1,"8960_c_third","2","passive_s",1,1,13,"H_control_third"
"11976",12,151.22,151.25,3,"A wall was marked with paint.","sense",5.4098782778,1,"8960_c_third","2","passive_s",1,1,13,"H_control_third"
"11977",13,161.68,161.69,4,"A test was cooked by a bat.","nonsense",4.75878561491,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11978",14,172.84,172.86,2,"The broom grabbed the queen.","nonsense",6.9289612067,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11979",15,183.02,183.04,3,"The shot was given by a nurse.",NA,NA,4,"8960_c_third","2","passive_s",1,0,13,"H_control_third"
"11980",16,195.2,195.21,4,"The mirror was read by a car.","nonsense",4.17831964336,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11981",17,212.76,212.77,2,"A plate stained a kitten.","nonsense",2.71041401036,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11982",18,223.41,223.43,1,"The lion roared at the meat.","nonsense",5.28829199736,0,"8960_c_third","2","active_s",1,0,13,"H_control_third"
"11983",19,237.03,237.05,4,"Mud was dressed by air.","nonsense",3.04902670049,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11984",20,248.04,248.06,1,"The father played the movie.","nonsense",3.36041576861,2,"8960_c_third","2","active_s",1,0,13,"H_control_third"
"11985",20,248.04,248.06,1,"The father played the movie.","sense",5.72728174301,2,"8960_c_third","2","active_s",0,0,13,"H_control_third"
"11986",20,248.04,248.06,1,"The father played the movie.","sense",6.72584709081,2,"8960_c_third","2","active_s",0,0,13,"H_control_third"
"11987",21,258.46,258.48,3,"A hand was licked by a puppy.","nonsense",2.8447481891,2,"8960_c_third","2","passive_s",1,0,13,"H_control_third"
"11988",21,258.46,258.48,3,"A hand was licked by a puppy.","sense",3.55575763347,2,"8960_c_third","2","passive_s",0,0,13,"H_control_third"
"11989",21,258.46,258.48,3,"A hand was licked by a puppy.","sense",4.06969778267,2,"8960_c_third","2","passive_s",0,0,13,"H_control_third"
"11990",21,258.46,258.48,3,"A hand was licked by a puppy.","sense",4.34667613882,2,"8960_c_third","2","passive_s",0,0,13,"H_control_third"
"11991",21,258.46,258.48,3,"A hand was licked by a puppy.","sense",4.59763794056,2,"8960_c_third","2","passive_s",0,0,13,"H_control_third"
"11992",22,274.9,274.92,1,"The worker built the barn.","sense",2.60704239988,1,"8960_c_third","2","active_s",1,1,13,"H_control_third"
"11993",23,289.51,289.52,4,"The hill was addressed by soap.","nonsense",5.74216601269,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"11994",24,303.52,303.54,2,"A ring prepared for a potato.","nonsense",7.71517629706,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11995",25,319.75,319.76,1,"The chicken ate some seed.","sense",4.11115136865,1,"8960_c_third","2","active_s",1,1,13,"H_control_third"
"11996",26,329.89,329.91,1,"The sheep escaped from the wolf.","sense",4.78144964276,1,"8960_c_third","2","active_s",1,1,13,"H_control_third"
"11997",27,343.4,343.41,4,"Dirt was borrowed by the chalk.","sense",5.32511842499,0,"8960_c_third","2","passive_ns",1,0,13,"H_control_third"
"11998",28,353.98,354,2,"The table climbed on a brother.","nonsense",4.67329836064,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"11999",29,370.82,370.84,3,"A worm was dropped by the bird.","sense",5.66542772668,1,"8960_c_third","2","passive_s",1,1,13,"H_control_third"
"12000",30,382.44,382.46,4,"The phone was boiled by a rat.","nonsense",6.5380988863,1,"8960_c_third","2","passive_ns",1,1,13,"H_control_third"
"12001",31,392.48,392.49,2,"The actress chased the sugar.","nonsense",5.11170096964,1,"8960_c_third","2","active_ns",1,1,13,"H_control_third"
"12002",0,0,0.05,4,"A wolf was found by a fan.","nonsense",6.11050457006,1,"8960_c_third","3","passive_ns",1,1,13,"H_control_third"
"12003",1,10.89,10.91,2,"A chicken shopped at a movie.","nonsense",4.25365962748,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12004",2,21.08,21.09,3,"The book was read by a friend.","sense",3.87653259063,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12005",3,36.88,36.9,2,"The puppy scored a dress.",NA,NA,4,"8960_c_third","3","active_ns",1,0,13,"H_control_third"
"12006",4,50.82,50.84,1,"A nurse helped a student.","sense",2.92698722642,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12007",5,61.13,61.16,4,"The mouse was graded by a flag.","sense",5.35912454211,2,"8960_c_third","3","passive_ns",1,0,13,"H_control_third"
"12008",5,61.13,61.16,4,"The mouse was graded by a flag.","nonsense",6.55344385674,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12009",5,61.13,61.16,4,"The mouse was graded by a flag.","nonsense",6.86539240365,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12010",5,61.13,61.16,4,"The mouse was graded by a flag.","nonsense",7.20232270627,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12011",5,61.13,61.16,4,"The mouse was graded by a flag.","nonsense",7.53947703746,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12012",5,61.13,61.16,4,"The mouse was graded by a flag.","nonsense",7.88628000729,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12013",6,75.94,75.96,3,"Meat was eaten by a lion.","sense",4.64205447253,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12014",7,87.72,87.73,3,"The spoon was waved by a cook.","sense",4.09528524529,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12015",8,99.72,99.73,4,"A card was scared by a baby.","nonsense",4.74413169562,1,"8960_c_third","3","passive_ns",1,1,13,"H_control_third"
"12016",9,111.38,111.41,4,"The mat was raced by a fox.","sense",5.9576740064,2,"8960_c_third","3","passive_ns",1,0,13,"H_control_third"
"12017",9,111.38,111.41,4,"The mat was raced by a fox.","nonsense",6.99929511993,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12018",9,111.38,111.41,4,"The mat was raced by a fox.","nonsense",7.2621956303,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12019",9,111.38,111.41,4,"The mat was raced by a fox.","nonsense",7.60577013877,2,"8960_c_third","3","passive_ns",0,0,13,"H_control_third"
"12020",10,122.22,122.23,1,"A tree was planted in dirt.","sense",3.23675593962,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12021",11,134.13,134.15,2,"The soup hired a cowboy.","nonsense",4.43296468053,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12022",12,146.54,146.56,2,"The store cooked on the grass.","nonsense",4.78536559924,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12023",13,158.49,158.5,3,"A joke was told by the queen.","sense",5.85290330381,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12024",14,169.83,169.85,1,"The bear tasted the apple.","sense",3.41825386509,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12025",15,179.98,180,1,"The child peeled the banana.","sense",5.19279220618,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12026",16,190.27,190.3,2,"The fork called to a sister.","nonsense",4.36798690756,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12027",16,190.27,190.3,2,"The fork called to a sister.","nonsense",5.02077539178,1,"8960_c_third","3","active_ns",0,0,13,"H_control_third"
"12028",17,200.64,200.66,3,"Pie was made by a cousin.","sense",3.41445723247,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12029",18,215.75,215.76,1,"A family baked some bread.","sense",6.12128994633,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12030",19,225.84,225.86,3,"The ring was owned by a dancer.","sense",3.709045737,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12031",20,235.87,235.88,1,"A mom addressed the letter.","sense",4.34447536416,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12032",21,247.77,247.78,2,"A candle sold the question.","sense",6.06220171502,0,"8960_c_third","3","active_ns",1,0,13,"H_control_third"
"12033",22,257.97,257.99,3,"Clay was rolled by the artist.","sense",3.49635331244,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12034",23,268.09,268.12,3,"A fence was jumped by a horse.","sense",4.04787731926,1,"8960_c_third","3","passive_s",1,1,13,"H_control_third"
"12035",24,280.16,280.19,1,"A driver honked at the walker.","sense",3.27733988377,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12036",25,296.87,296.9,4,"The woman was pulled by a nut.",NA,NA,4,"8960_c_third","3","passive_ns",1,0,13,"H_control_third"
"12037",26,312.85,312.87,2,"The rabbit bought the worker.","nonsense",2.70381761307,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12038",27,330.61,330.63,4,"Iron was chased by the bee.","nonsense",5.05587280866,1,"8960_c_third","3","passive_ns",1,1,13,"H_control_third"
"12039",28,343.48,343.5,1,"The aunt walked on the boat.","sense",4.88579797047,1,"8960_c_third","3","active_s",1,1,13,"H_control_third"
"12040",29,360.32,360.35,4,"A ball was prepared by glass.","sense",7.7601416398,0,"8960_c_third","3","passive_ns",1,0,13,"H_control_third"
"12041",30,370.6,370.61,2,"The money counted the singer.","nonsense",7.2811337506,1,"8960_c_third","3","active_ns",1,1,13,"H_control_third"
"12042",31,381.02,381.05,4,"Sugar was moved by the sock.","nonsense",4.99293658015,1,"8960_c_third","3","passive_ns",1,1,13,"H_control_third"
"12043",0,0,0.05,2,"The house chewed on the phone.","nonsense",3.03764628533,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12044",1,10.72,10.74,3,"The door was shut by wind.","sense",2.67720443932,1,"8961_c_third","1","passive_s",1,1,13,"H_control_third"
"12045",2,21.39,21.41,4,"A father was spotted by the egg.","nonsense",3.43045374284,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12046",3,38.56,38.58,1,"The clerk asked a question.","sense",3.89192971587,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12047",4,54.45,54.47,4,"The actor was kicked by cake.","nonsense",4.17684903595,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12048",5,64.83,64.84,1,"A king wished for a horse.","sense",4.00158993128,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12049",6,80.32,80.33,4,"The bird was told by the boat.","nonsense",7.13941571606,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12050",7,90.96,90.97,2,"A rope listened to the salt.","nonsense",2.17945242988,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12051",8,106.1,106.11,2,"The tiger played a letter.","nonsense",1.6629594611,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12052",9,116.71,116.72,1,"The mother shopped at the store.","sense",2.93541773429,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12053",10,131.58,131.6,1,"A sister hugged the dancer.","sense",2.62372403471,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12054",11,143.41,143.43,4,"Meat was watched by an ear.","nonsense",3.37981458967,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12055",12,154.13,154.16,4,"A worm was jumped by a dress.","nonsense",3.45291744882,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12056",13,164.48,164.51,3,"Money was won by a team.","sense",7.87355897661,1,"8961_c_third","1","passive_s",1,1,13,"H_control_third"
"12057",14,182.42,182.43,1,"The friend borrowed a book.","sense",2.64526752451,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12058",15,193.7,193.71,2,"The lamp wrote to the nurse.","nonsense",2.61577437832,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12059",16,206.11,206.13,4,"A clown was bought by the hen.","nonsense",5.82776192281,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12060",17,223.68,223.7,3,"The honey was made by a bee.","sense",2.90591431519,1,"8961_c_third","1","passive_s",1,1,13,"H_control_third"
"12061",18,234.74,234.76,3,"Water was splashed by a bear.","sense",2.1975224888,1,"8961_c_third","1","passive_s",1,1,13,"H_control_third"
"12062",19,250.08,250.11,2,"The seed raised a turtle.","nonsense",5.8548448849,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12063",20,260.45,260.47,3,"A barn was built by the uncle.",NA,NA,4,"8961_c_third","1","passive_s",1,0,13,"H_control_third"
"12064",21,270.85,270.87,1,"The cowboy cooked some pasta.",NA,NA,4,"8961_c_third","1","active_s",1,0,13,"H_control_third"
"12065",22,280.9,280.92,3,"A snake was caught by a girl.",NA,NA,4,"8961_c_third","1","passive_s",1,0,13,"H_control_third"
"12066",23,293.63,293.65,2,"The soap tasted the monkey.","nonsense",5.97658960531,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12067",24,304.11,304.13,4,"A box was walked by a duck.","nonsense",2.47596434034,1,"8961_c_third","1","passive_ns",1,1,13,"H_control_third"
"12068",25,314.89,314.9,1,"A brother opened the present.","sense",2.26345761849,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12069",26,325.02,325.04,3,"Bread was picked by a boy.",NA,NA,4,"8961_c_third","1","passive_s",1,0,13,"H_control_third"
"12070",27,339.56,339.59,2,"The zebra milked the show.","nonsense",2.50642393084,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12071",28,350.98,351,1,"The farmer owned a broom.","sense",3.11764938301,1,"8961_c_third","1","active_s",1,1,13,"H_control_third"
"12072",29,368.12,368.14,4,"A queen was lost by a pen.",NA,NA,4,"8961_c_third","1","passive_ns",1,0,13,"H_control_third"
"12073",30,380.08,380.09,3,"A hill was climbed by the bug.","sense",3.24177149321,1,"8961_c_third","1","passive_s",1,1,13,"H_control_third"
"12074",31,395.78,395.8,2,"A pizza dropped the cousin.","nonsense",7.74757430775,1,"8961_c_third","1","active_ns",1,1,13,"H_control_third"
"12075",0,0,0.04,4,"A test was cooked by a bat.","nonsense",2.89822859371,1,"8961_c_third","3","passive_ns",1,1,13,"H_control_third"
"12076",1,10.89,10.9,2,"The broom grabbed the queen.","nonsense",1.71886111294,1,"8961_c_third","3","active_ns",1,1,13,"H_control_third"
"12077",2,21.08,21.1,3,"The shot was given by a nurse.","sense",2.3097718741,1,"8961_c_third","3","passive_s",1,1,13,"H_control_third"
"12078",3,36.88,36.9,2,"A shirt chopped at the tray.","nonsense",4.48483500314,1,"8961_c_third","3","active_ns",1,1,13,"H_control_third"
"12079",4,50.82,50.84,1,"The lion roared at the meat.","sense",3.00291276675,1,"8961_c_third","3","active_s",1,1,13,"H_control_third"
"12080",5,61.13,61.14,4,"The mirror was read by a car.","nonsense",2.82161950937,1,"8961_c_third","3","passive_ns",1,1,13,"H_control_third"
"12081",6,75.94,75.96,3,"The grass was moved by wind.","sense",1.73138182176,1,"8961_c_third","3","passive_s",1,1,13,"H_control_third"
"12082",7,87.72,87.74,3,"A hand was licked by a puppy.","sense",3.39772699884,1,"8961_c_third","3","passive_s",1,1,13,"H_control_third"
"12083",8,99.72,99.73,4,"A song was picked by a cat.","nonsense",1.77453004373,1,"8961_c_third","3","passive_ns",1,1,13,"H_control_third"
"12084",9,111.38,111.4,4,"The dog was raised by a spoon.","nonsense",1.70042873619,1,"8961_c_third","3","passive_ns",1,1,13,"H_control_third"
"12085",10,122.22,122.23,1,"The worker built the barn.","sense",1.5632501451,1,"8961_c_third","3","active_s",1,1,13,"H_control_third"
"12086",11,134.13,134.15,2,"The table climbed on a brother.","nonsense",3.47344431507,1,"8961_c_third","3","active_ns",1,1,13,"H_control_third"
"12087",12,146.54,146.56,2,"A game owned the doctor.","nonsense",5.94986896106,1,"8961_c_third","3","active_ns",1,1,13,"H_control_third"
